c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
11.0,1.5,0.01372829,4609.001,3709.0,3810.0,3897.9995,3923.0,4056.0015,4205.0005,4393.0,4474.0,700.0,128.0,34.279423,0.26478615,0.20527902,0.9787035,0.0,0.0,0.0
21.0,1.5,0.0144519,8554.0,7160.0,7318.0,7442.0,7509.9995,7693.0,7894.9995,8112.0,8289.0,700.0,256.0,33.538048,0.26568586,0.21800129,0.97594845,0.0,0.0,0.0
21.0,1.5,0.01444883,8227.0,7088.0,7225.9995,7322.0,7410.9995,7608.0,7775.9995,7935.9995,8011.0,700.0,384.0,33.75923,0.2657261,0.21856904,0.9758215,0.0,0.0,0.0
21.0,1.5,0.01445926,8295.0,7084.0,7216.0,7307.9995,7393.0,7606.0,7787.0,7986.9995,8113.0,700.0,640.0,34.291714,0.26574618,0.21885289,0.97575784,0.0,0.0,0.0
21.0,1.5,0.01444911,8695.0,7117.0,7294.0,7401.0,7491.0,7700.0,7876.0,8179.0,8275.0,700.0,896.0,34.234367,0.26578638,0.21942052,0.9756304,0.0,0.0,0.0
21.0,1.5,0.01452556,8499.0,7092.9995,7267.9995,7376.0,7416.0,7614.0,7730.9995,7989.0,8185.9995,700.0,768.0,34.381824,0.26580146,0.21963337,0.9755825,0.0,0.0,0.0
21.0,1.5,0.01444962,8986.0,7209.9995,7389.0,7492.9995,7597.9995,7933.0,8123.0,8440.0,8673.0,700.0,512.0,34.627583,0.26589194,0.22091022,0.9752942,0.0,0.0,0.0
21.0,1.5,0.01444089,9010.0,7195.0,7386.0,7520.9995,7620.0,7899.0,8171.0,8471.0,8567.0,700.0,1024.0,34.004993,0.26596734,0.22197397,0.9750526,0.0,0.0,0.0
21.0,1.5,0.01444404,8815.0,7153.0,7314.0,7416.0,7501.0,7886.0,8164.0,8407.0,8596.0,700.0,128.0,33.66912,0.26604775,0.22310834,0.9747937,0.0,0.0,0.0
31.0,1.5,0.01445586,13033.0,10697.0,10991.0,11203.0,11328.0,11785.0,12124.0,12492.0,12622.0,700.0,256.0,34.46784,0.26696256,0.23599023,0.97175545,0.0,0.0,0.0
31.0,1.5,0.0144562,12344.0,10648.0,10903.0,11085.0,11206.0,11502.0,11710.0,11942.0,12206.0,700.0,384.0,34.492416,0.26698768,0.23634355,0.97166955,0.0,0.0,0.0
31.0,1.5,0.01444863,12878.0,10589.0,10814.0,10998.0,11108.0,11410.0,11823.0,12172.0,12272.0,700.0,640.0,35.442688,0.2670078,0.23662618,0.9716008,0.0,0.0,0.0
31.0,1.5,0.01445316,13118.0,10650.0,10948.0,11153.0,11281.0,11585.0,11816.0,12023.0,12199.0,700.0,896.0,36.245502,0.26705804,0.23733269,0.97142845,0.0,0.0,0.0
31.0,1.5,0.01444259,12289.0,10685.0,10903.0,11030.0,11114.0,11405.0,11656.0,11906.0,12011.0,700.0,768.0,34.189312,0.2670681,0.23747398,0.9713939,0.0,0.0,0.0
31.0,1.5,0.01446416,12487.0,10696.0,10900.0,11060.0,11136.0,11408.0,11679.0,11983.0,12222.0,700.0,512.0,35.21331,0.26715857,0.23874532,0.9710822,0.0,0.0,0.0
31.0,1.5,0.01444577,12455.0,10640.0,10832.0,10966.0,11023.0,11279.0,11501.0,11765.0,12008.0,700.0,1024.0,35.20512,0.26722392,0.23966326,0.9708561,0.0,0.0,0.0
31.0,1.5,0.01445357,12412.0,10665.0,10829.0,10974.0,11024.0,11475.0,11703.0,11925.0,12054.0,700.0,128.0,35.782658,0.2673144,0.24093391,0.97054154,0.0,0.0,0.0
41.0,1.5,0.01445242,16986.0,14297.0,14565.0,14768.0,14896.0,15276.0,15701.0,16312.0,16521.0,700.0,256.0,36.089855,0.26824927,0.2540393,0.9671939,0.0,0.0,0.0
41.0,1.5,0.01445544,16500.0,14408.0,14660.0,14836.0,14958.0,15386.0,15650.0,15901.0,16125.0,700.0,384.0,35.46317,0.26827943,0.2544613,0.967083,0.0,0.0,0.0
41.0,1.5,0.01446044,16468.0,14478.0,14775.0,14983.0,15113.0,15488.0,15724.0,16009.0,16149.0,700.0,640.0,36.048897,0.2683046,0.25481293,0.96699035,0.0,0.0,0.0
41.0,1.5,0.01444971,17286.0,14392.0,14673.0,14924.0,15104.0,15587.0,16113.0,16527.0,16843.0,700.0,896.0,35.926018,0.2683498,0.25544575,0.9668234,0.0,0.0,0.0
41.0,1.5,0.01445778,17029.0,14345.0,14581.0,14789.0,14907.0,15321.0,15741.0,16103.0,16360.0,700.0,768.0,34.97165,0.26835483,0.25551605,0.9668048,0.0,0.0,0.0
41.0,1.5,0.01445247,17118.0,14570.0,14897.0,15138.0,15281.0,15620.0,15919.0,16227.0,16420.0,700.0,512.0,35.487743,0.26846543,0.25706252,0.9663948,0.0,0.0,0.0
41.0,1.5,0.01445751,17207.0,14388.0,14677.0,14863.0,14964.0,15216.0,15488.0,15925.0,16297.0,700.0,1024.0,36.175873,0.26851064,0.25769496,0.96622634,0.0,0.0,0.0
41.0,1.5,0.01444381,16513.0,14326.0,14570.0,14709.0,14814.0,15097.0,15386.0,15677.0,15803.0,700.0,128.0,35.168255,0.26859108,0.25881904,0.9659258,0.0,0.0,0.0
51.0,1.5,0.01444779,21008.0,17956.0,18294.0,18502.0,18664.0,19239.0,19923.0,20338.0,20505.0,700.0,256.0,36.089855,0.26954105,0.27207032,0.96227735,0.0,0.0,0.0
51.0,1.5,0.0144555,19828.0,17748.0,18040.0,18215.0,18346.0,18670.0,18912.0,19192.0,19289.0,700.0,384.0,36.978687,0.26955613,0.27228025,0.962218,0.0,0.0,0.0
51.0,1.5,0.01446044,19808.0,17784.0,18077.0,18295.0,18400.0,18683.0,18903.0,19172.0,19301.0,700.0,640.0,36.560898,0.2695863,0.27270007,0.9620991,0.0,0.0,0.0
51.0,1.5,0.01444214,20205.0,17905.0,18209.0,18448.0,18576.0,18972.0,19320.0,19675.0,19772.0,700.0,896.0,36.872192,0.26964158,0.2734696,0.9618806,0.0,0.0,0.0
51.0,1.5,0.01445778,20544.0,18154.0,18454.0,18599.0,18679.0,18986.0,19290.0,19511.0,19628.0,700.0,768.0,36.225025,0.26966166,0.27374938,0.96180105,0.0,0.0,0.0
51.0,1.5,0.01445717,23676.0,18340.0,18873.0,19239.0,19506.0,20628.0,21912.0,22602.0,22938.0,700.0,512.0,36.630527,0.26981246,0.27584708,0.96120155,0.0,0.0,0.0
51.0,1.5,0.01445398,22594.0,17996.0,18359.0,18872.0,19383.0,20332.0,21047.0,21533.0,21828.0,700.0,1024.0,36.622337,0.26983258,0.27612665,0.96112126,0.0,0.0,0.0
51.0,1.5,0.01446421,22609.0,18218.0,18713.0,19164.0,19565.0,20608.0,21325.0,21895.0,22306.0,700.0,128.0,35.975166,0.26992306,0.27738452,0.960759,0.0,0.0,0.0
1.0,1.5,0.01443838,249.0,131.0,144.00098,150.99902,155.0,169.0,181.0,201.0,216.0,800.0,256.0,33.34144,0.27011403,0.28003845,0.9599888,0.0,0.0,0.0
1.0,1.5,0.01443735,239.0,139.99902,150.99902,156.99902,162.0,173.0,185.0,206.0,223.00098,800.0,384.0,35.14368,0.2701643,0.2807365,0.95978487,0.0,0.0,0.0
1.0,1.5,0.01441867,246.00098,142.99902,155.00098,161.0,165.0,176.99902,189.0,208.0,227.0,800.0,640.0,36.560898,0.27020955,0.28136462,0.9596009,0.0,0.0,0.0
1.0,1.5,0.01443599,256.99902,140.99902,153.0,159.0,164.0,179.99902,192.0,213.00098,228.0,800.0,896.0,33.513474,0.27026483,0.28213215,0.95937556,0.0,0.0,0.0
1.0,1.5,0.01441846,246.00098,143.99902,155.00098,162.00098,167.0,179.99902,195.0,208.0,227.0,800.0,768.0,33.92717,0.27028996,0.28248098,0.9592729,0.0,0.0,0.0
1.0,1.5,0.01499691,265.0,129.0,141.0,148.0,152.0,167.0,181.0,196.0,210.00098,800.0,1024.0,35.713024,0.27038044,0.28373644,0.9589023,0.0,0.0,0.0
1.0,1.5,0.01445134,262.99902,146.0,155.00098,163.0,167.0,179.00098,191.0,210.00098,222.0,800.0,512.0,36.16768,0.2704458,0.28464282,0.95863366,0.0,0.0,0.0
1.0,1.5,0.01444134,249.0,150.0,160.0,167.00098,171.0,187.99902,199.0,216.0,231.0,800.0,128.0,33.120255,0.27057648,0.2864549,0.95809376,0.0,0.0,0.0
11.0,1.5,0.01390886,4330.0,3669.0,3720.0005,3782.0005,3802.0005,3887.0005,3982.0,4109.9995,4223.0,800.0,256.0,34.68493,0.2715013,0.29924896,0.95417506,0.0,0.0,0.0
11.0,1.5,0.01385142,4363.9995,3671.0,3729.0005,3786.0,3803.0,3896.0,3999.0,4149.0,4191.9995,800.0,384.0,35.64339,0.2715566,0.30001217,0.9539354,0.0,0.0,0.0
11.0,1.5,0.01356449,4368.9995,3638.9995,3711.0005,3776.0005,3797.0005,3896.0,3986.0,4109.9995,4173.0,800.0,640.0,33.951744,0.27159682,0.3005671,0.9537607,0.0,0.0,0.0
11.0,1.5,0.01397713,4124.0,3640.9995,3707.9995,3772.0,3794.0,3873.9995,3910.0,3977.9995,4005.0,800.0,896.0,34.54976,0.27164707,0.3012606,0.9535419,0.0,0.0,0.0
11.0,1.5,0.01383515,4287.0015,3663.9995,3719.0005,3782.0005,3801.0,3893.0005,3978.0005,4049.0,4150.0,800.0,768.0,33.767426,0.27167723,0.30167663,0.9534103,0.0,0.0,0.0
11.0,1.5,0.01355452,4080.001,3640.9995,3702.001,3742.0,3784.0,3842.0,3899.0,3972.0,3997.0005,800.0,1024.0,34.955265,0.27175766,0.30278578,0.95305866,0.0,0.0,0.0
11.0,1.5,0.01382113,4172.0,3699.0005,3766.0005,3798.0,3813.0005,3888.0,3933.0005,4001.0,4078.999,800.0,512.0,33.9968,0.2718431,0.30396378,0.95268357,0.0,0.0,0.0
11.0,1.5,0.01383143,4209.0,3649.0,3707.9995,3743.9995,3784.0,3868.0,3909.0,3976.0005,3994.001,800.0,128.0,34.185215,0.2719587,0.30555683,0.9521738,0.0,0.0,0.0
21.0,1.5,0.01497153,7982.0,6954.0,7096.0,7196.0,7257.0,7410.0,7524.0,7726.0,7868.0,800.0,256.0,34.41869,0.27288857,0.31833893,0.94797695,0.0,0.0,0.0
21.0,1.5,0.01444572,8017.0,6991.0,7115.9995,7201.0,7273.0,7418.0,7543.0,7686.0,7780.0,800.0,384.0,33.52576,0.27294385,0.31909716,0.947722,0.0,0.0,0.0
21.0,1.5,0.01483349,8175.0,7055.0,7202.0,7300.0,7360.0,7494.0,7632.0,7800.0,7908.0,800.0,640.0,33.992702,0.27299914,0.31985518,0.94746643,0.0,0.0,0.0
21.0,1.5,0.01451799,8019.0,7060.0,7196.0,7291.0,7343.0,7512.0,7624.0,7778.0,7878.0,800.0,896.0,35.004417,0.2730494,0.3205441,0.9472336,0.0,0.0,0.0
21.0,1.5,0.01454052,8093.0,7006.0,7155.0,7255.0,7307.0,7484.0,7610.0,7779.0,7878.9995,800.0,768.0,34.545666,0.27306953,0.32081965,0.94714034,0.0,0.0,0.0
21.0,1.5,0.01499439,8204.0,7009.0,7132.0,7226.0,7300.0,7514.0,7687.0,7861.0,7956.0,800.0,1024.0,34.676735,0.27315497,0.3219903,0.94674295,0.0,0.0,0.0
21.0,1.5,0.0144486,7907.0,7085.9995,7199.0,7295.0,7367.0,7490.9995,7594.0,7713.0,7790.9995,800.0,512.0,34.021378,0.27324545,0.3232293,0.94632065,0.0,0.0,0.0
21.0,1.5,0.01446367,8001.0,7016.0,7131.0005,7216.0,7282.9995,7449.0,7578.0,7771.0,7843.0,800.0,128.0,33.90669,0.27335602,0.3247429,0.94580233,0.0,0.0,0.0
31.0,1.5,0.01445868,11996.0,10427.0,10606.0,10707.0,10786.0,10988.0,11190.0,11414.0,11542.0,800.0,256.0,34.951168,0.27429092,0.33750603,0.94132334,0.0,0.0,0.0
31.0,1.5,0.01445498,11880.0,10521.0,10703.0,10812.0,10889.0,11045.0,11211.0,11409.0,11522.0,800.0,384.0,35.54509,0.27436128,0.3384642,0.94097924,0.0,0.0,0.0
31.0,1.5,0.01457385,12309.0,10483.0,10694.0,10867.0,10971.0,11199.0,11414.0,11605.0,11904.0,800.0,640.0,34.791424,0.27441657,0.33921683,0.9407082,0.0,0.0,0.0
31.0,1.5,0.01459204,12326.0,10522.0,10762.0,10890.0,11004.0,11293.0,11503.0,11702.0,11888.0,800.0,896.0,34.861057,0.27447185,0.33996925,0.94043654,0.0,0.0,0.0
31.0,1.5,0.01444393,12513.0,10584.0,10792.0,10989.0,11034.0,11313.0,11566.0,11815.0,12018.0,800.0,768.0,35.528706,0.274502,0.34037954,0.9402881,0.0,0.0,0.0
31.0,1.5,0.01499834,12293.0,10612.0,10815.0,10995.0,11089.0,11388.0,11602.0,11824.0,11992.0,800.0,1024.0,35.58195,0.27458745,0.34154174,0.9398666,0.0,0.0,0.0
31.0,1.5,0.01476189,12262.0,10691.0,10913.0,11118.0,11272.0,11505.0,11713.0,11931.0,12018.0,800.0,512.0,35.37715,0.274688,0.34290835,0.93936884,0.0,0.0,0.0
31.0,1.5,0.0146627,12226.0,10669.0,10879.0,11010.0,11113.0,11358.0,11519.0,11700.0,11805.0,800.0,128.0,34.619392,0.27478853,0.34427425,0.9388691,0.0,0.0,0.0
41.0,1.5,0.01445868,16416.0,14112.0,14323.0,14503.0,14605.0,14888.0,15303.0,15778.0,15954.0,800.0,256.0,36.052994,0.27572843,0.35700974,0.9341007,0.0,0.0,0.0
41.0,1.5,0.01499814,16061.0,13891.0,14090.0,14218.0,14347.0,14612.0,14989.0,15488.0,15674.0,800.0,384.0,35.274754,0.2757787,0.35768893,0.9338408,0.0,0.0,0.0
41.0,1.5,0.01464411,16115.0,14027.0,14264.0,14423.0,14584.0,14917.0,15189.0,15518.0,15817.0,800.0,640.0,35.504128,0.27584404,0.35857162,0.9335022,0.0,0.0,0.0
41.0,1.5,0.01445954,15547.0,13909.0,14116.0,14249.0,14299.0,14509.0,14683.0,14841.0,14993.0,800.0,896.0,34.942978,0.27588928,0.3591825,0.93326735,0.0,0.0,0.0
41.0,1.5,0.01446128,15533.0,14029.0,14273.0,14402.0,14501.0,14752.0,14892.0,15160.0,15296.0,800.0,768.0,36.257793,0.27592948,0.35972542,0.9330582,0.0,0.0,0.0
41.0,1.5,0.01499834,16591.0,14126.0,14377.0,14503.0,14620.0,14900.0,15307.0,15829.0,16198.0,800.0,1024.0,35.917824,0.276025,0.36101428,0.93256027,0.0,0.0,0.0
41.0,1.5,0.01444388,16110.0,14168.0,14477.0,14640.0,14778.0,15024.0,15294.0,15498.0,15612.0,800.0,512.0,36.118526,0.27613056,0.36243805,0.93200785,0.0,0.0,0.0
41.0,1.5,0.01499683,16278.0,14197.0,14458.0,14609.0,14702.0,15007.0,15291.0,15496.0,15763.0,800.0,128.0,37.015553,0.2762361,0.36386093,0.9314533,0.0,0.0,0.0
51.0,1.5,0.01499602,21113.0,18026.0,18393.0,18606.0,18748.0,19225.0,19748.0,20165.0,20405.0,800.0,256.0,36.65101,0.27720618,0.37689796,0.9262548,0.0,0.0,0.0
51.0,1.5,0.01491336,20817.0,18199.0,18534.0,18792.0,18919.0,19379.0,19712.0,20090.0,20341.0,800.0,384.0,35.946495,0.2772665,0.3777061,0.92592555,0.0,0.0,0.0
51.0,1.5,0.01484232,21784.0,18361.0,18696.0,18971.0,19133.0,19586.0,19933.0,20244.0,20680.0,800.0,640.0,36.757504,0.2773469,0.37878323,0.92548543,0.0,0.0,0.0
51.0,1.5,0.01499735,20827.0,18310.0,18606.0,18763.0,18850.0,19143.0,19558.0,19998.0,20259.0,800.0,896.0,36.569088,0.27737707,0.37918702,0.92532,0.0,0.0,0.0
51.0,1.5,0.01500003,20885.0,18151.0,18448.0,18685.0,18869.0,19294.0,19611.0,20009.0,20294.0,800.0,768.0,36.839424,0.27741227,0.379658,0.9251269,0.0,0.0,0.0
51.0,1.5,0.01489879,20707.0,18065.0,18347.0,18509.0,18678.0,19118.0,19593.0,20048.0,20249.0,800.0,1024.0,36.92544,0.27750272,0.38086867,0.92462915,0.0,0.0,0.0
51.0,1.5,0.01499692,22194.0,18296.0,18664.0,18905.0,19066.0,19767.0,20812.0,21511.0,21724.0,800.0,512.0,37.0688,0.27763844,0.38268343,0.9238795,0.0,0.0,0.0
51.0,1.5,0.01499645,23377.0,18402.0,18892.0,19324.0,19619.0,20394.0,21538.0,22410.0,22748.0,800.0,128.0,37.449726,0.27776408,0.38436246,0.92318225,0.0,0.0,0.0
1.0,1.5,0.01444313,284.99902,145.0,157.0,163.0,168.0,182.0,195.99902,209.0,218.0,900.0,256.0,36.376575,0.2778998,0.38617438,0.9224258,0.0,0.0,0.0
1.0,1.5,0.01500035,276.99902,151.00098,161.0,169.00098,172.0,184.99902,201.0,215.00098,227.0,900.0,384.0,35.946495,0.27799028,0.3873815,0.9219195,0.0,0.0,0.0
1.0,1.5,0.01499559,336.0,137.00098,148.0,155.00098,159.0,170.0,186.0,211.0,226.00098,900.0,896.0,34.873344,0.27804556,0.38811886,0.92160934,0.0,0.0,0.0
1.0,1.5,0.01483986,295.0,153.00098,163.99902,172.0,177.0,192.0,206.0,221.0,234.0,900.0,640.0,33.460224,0.27808076,0.38858795,0.92141163,0.0,0.0,0.0
1.0,1.5,0.01499776,255.00098,155.00098,165.0,172.0,177.0,191.0,203.0,219.0,231.0,900.0,768.0,35.5328,0.27815616,0.38959283,0.9209872,0.0,0.0,0.0
1.0,1.5,0.01449123,282.00098,152.0,163.0,170.0,175.0,193.0,208.0,223.0,232.99902,900.0,1024.0,36.491264,0.27823153,0.39059725,0.9205617,0.0,0.0,0.0
1.0,1.5,0.01499692,248.0,145.0,161.0,169.00098,174.0,189.0,203.0,214.0,225.0,900.0,512.0,33.345535,0.27834713,0.39213642,0.9199071,0.0,0.0,0.0
1.0,1.5,0.01499645,262.00098,149.0,162.0,170.0,174.0,187.99902,203.0,219.0,227.0,900.0,128.0,36.233215,0.2784728,0.39380822,0.9191926,0.0,0.0,0.0
11.0,1.5,0.01499562,4314.001,3598.0,3691.0,3770.0,3801.0,3901.001,3998.0,4094.0,4142.9995,900.0,256.0,35.36896,0.27943283,0.40653732,0.9136342,0.0,0.0,0.0
11.0,1.5,0.01448187,4395.0,3640.9995,3720.0005,3788.001,3813.0005,3962.0,4028.001,4109.9995,4193.9995,900.0,384.0,33.554432,0.27954844,0.4080649,0.9129529,0.0,0.0,0.0
11.0,1.5,0.0142986,4357.999,3693.001,3789.0,3877.0,3902.9995,4007.0,4100.999,4181.0,4202.0,900.0,896.0,34.762753,0.2796188,0.4089942,0.912537,0.0,0.0,0.0
11.0,1.5,0.01499224,4439.0,3690.0005,3786.9995,3832.001,3885.0,3976.0005,4060.9995,4132.0015,4225.0,900.0,640.0,34.439167,0.27964896,0.40939233,0.91235846,0.0,0.0,0.0
11.0,1.5,0.01499241,4336.0,3704.0,3795.9995,3868.0005,3896.001,3996.0,4072.0005,4119.0005,4192.9995,900.0,768.0,34.10739,0.2797344,0.41051993,0.91185164,0.0,0.0,0.0
11.0,1.5,0.01499506,4458.0015,3688.9995,3762.0,3816.001,3878.0,3962.0,4045.001,4168.0,4202.0,900.0,1024.0,33.861633,0.27979976,0.4113818,0.91146314,0.0,0.0,0.0
11.0,1.5,0.01499778,4378.9995,3698.0005,3788.0,3827.999,3889.9995,3994.0,4083.0,4164.0005,4287.0005,900.0,512.0,35.192833,0.27992037,0.41297197,0.9107437,0.0,0.0,0.0
11.0,1.5,0.01499288,4387.0,3685.0005,3779.0,3818.0,3878.0,3986.001,4028.001,4111.9995,4224.0,900.0,128.0,33.603584,0.280041,0.41456088,0.9100216,0.0,0.0,0.0
21.0,1.5,0.01499562,8406.0,7124.0,7267.0,7372.0,7408.0,7554.9995,7708.9995,7980.0,8160.0,900.0,256.0,35.315712,0.28103623,0.42762083,0.9039582,0.0,0.0,0.0
31.0,1.5,0.01499827,17219.0,11088.0,11356.0,11537.0,11622.0,11969.0,12284.0,16097.0,16516.0,900.0,256.0,35.254272,0.28272507,0.44957885,0.89324063,0.0,0.0,0.0
31.0,1.5,0.01499501,12491.0,10987.0,11216.0,11388.0,11469.0,11693.0,11815.0,12019.0,12087.0,900.0,384.0,35.52051,0.28277534,0.4502283,0.89291346,0.0,0.0,0.0
31.0,1.5,0.01403067,13457.0,11009.0,11274.0,11400.0,11503.0,11759.0,11986.0,12208.0,12349.0,900.0,896.0,35.201023,0.2827854,0.45035818,0.89284796,0.0,0.0,0.0
31.0,1.5,0.01499769,12746.0,11060.0,11281.0,11419.0,11499.0,11761.0,11930.0,12118.0,12288.0,900.0,640.0,34.60301,0.28279042,0.45042312,0.89281523,0.0,0.0,0.0
31.0,1.5,0.01499633,12688.0,11097.0,11326.0,11472.0,11580.0,11836.0,12046.0,12234.0,12394.0,900.0,768.0,35.52461,0.28279543,0.45048803,0.89278245,0.0,0.0,0.0
41.0,1.5,0.01499827,19549.0,14376.0,14701.0,14959.0,15081.0,15522.0,16282.0,17961.0,18476.0,900.0,256.0,35.89325,0.28437874,0.4708194,0.8822296,0.0,0.0,0.0
41.0,1.5,0.01499761,16678.0,14458.0,14751.0,14950.0,15094.0,15330.0,15543.0,15880.0,16115.0,900.0,384.0,36.093952,0.28442898,0.47146088,0.88188696,0.0,0.0,0.0
41.0,1.5,0.01499769,16513.0,14480.0,14787.0,14964.0,15083.0,15383.0,15667.0,15906.0,16054.0,900.0,640.0,35.38944,0.28443903,0.47158912,0.8818184,0.0,0.0,0.0
41.0,1.5,0.01499689,16653.0,14515.0,14809.0,15005.0,15114.0,15413.0,15748.0,16047.0,16194.0,900.0,1024.0,36.87629,0.2844491,0.4717174,0.8817498,0.0,0.0,0.0
41.0,1.5,0.01500022,16805.0,14534.0,14883.0,15044.0,15135.0,15485.0,15795.0,15980.0,16099.0,900.0,512.0,35.844097,0.2844541,0.4717815,0.8817155,0.0,0.0,0.0
41.0,1.5,0.01499732,16499.0,14670.0,14904.0,15057.0,15151.0,15408.0,15587.0,15813.0,15936.0,900.0,768.0,35.98336,0.28445914,0.47184563,0.8816812,0.0,0.0,0.0
51.0,1.5,0.01499904,23659.0,18162.0,18409.0,18595.0,18759.0,19171.0,21174.0,22238.0,22862.0,900.0,256.0,36.880383,0.28604746,0.49198043,0.87060624,0.0,0.0,0.0
51.0,1.5,0.01499761,22435.0,18218.0,18587.0,18811.0,19012.0,19427.0,20431.0,21067.0,21678.0,900.0,384.0,36.376575,0.28610778,0.49274,0.8701766,0.0,0.0,0.0
51.0,1.5,0.01499719,20679.0,18054.0,18376.0,18584.0,18725.0,19060.0,19359.0,19652.0,19932.0,900.0,768.0,36.630527,0.28611782,0.49286655,0.8701049,0.0,0.0,0.0
51.0,1.5,0.01499747,21234.0,18293.0,18595.0,18790.0,18901.0,19254.0,19544.0,19859.0,20142.0,900.0,640.0,36.057087,0.28612286,0.49292982,0.8700691,0.0,0.0,0.0
51.0,1.5,0.01499717,20774.0,18400.0,18697.0,18905.0,19005.0,19287.0,19603.0,19893.0,20135.0,900.0,896.0,36.57728,0.28612787,0.4929931,0.8700332,0.0,0.0,0.0
51.0,1.5,0.01499761,21352.0,18397.0,18714.0,18925.0,19059.0,19372.0,19675.0,20044.0,20280.0,900.0,128.0,36.950016,0.28613794,0.49311963,0.8699615,0.0,0.0,0.0
51.0,1.5,0.0149987,22507.0,18440.0,18794.0,18998.0,19130.0,19585.0,19891.0,20371.0,20604.0,900.0,512.0,36.72064,0.28615302,0.4933094,0.8698539,0.0,0.0,0.0
1.0,1.5,0.01499904,251.0,157.0,165.0,172.0,175.99902,186.0,197.0,211.0,223.00098,1000.0,256.0,36.777985,0.2868768,0.5023913,0.86464036,0.0,0.0,0.0
1.0,1.5,0.01499773,249.0,137.00098,148.99902,155.00098,159.0,171.0,181.0,208.0,218.0,1000.0,512.0,35.602432,0.2868969,0.5026428,0.8644942,0.0,0.0,0.0
1.0,1.5,0.01499757,260.00098,158.0,168.0,174.0,178.0,190.0,203.0,220.0,226.00098,1000.0,384.0,33.509377,0.2869522,0.50333416,0.8640918,0.0,0.0,0.0
1.0,1.5,0.01499719,251.0,160.0,168.0,173.0,175.99902,190.0,204.99902,220.0,234.0,1000.0,768.0,36.122623,0.28696728,0.5035227,0.863982,0.0,0.0,0.0
1.0,1.5,0.01499717,251.0,160.0,168.0,172.0,177.0,190.0,202.0,214.0,224.0,1000.0,896.0,33.660927,0.2869723,0.5035855,0.86394536,0.0,0.0,0.0
1.0,1.5,0.01499765,244.0,159.0,167.0,174.0,177.0,190.0,200.0,212.0,222.0,1000.0,128.0,35.856384,0.28698236,0.50371116,0.8638721,0.0,0.0,0.0
1.0,1.5,0.01499871,276.99902,159.0,167.0,174.0,179.0,192.0,202.0,219.0,226.00098,1000.0,1024.0,36.487167,0.28698736,0.503774,0.8638355,0.0,0.0,0.0
11.0,1.5,0.0147791,4598.0,3619.9995,3704.0,3760.0,3788.0,3873.9995,3944.0,4172.0,4398.0005,1000.0,256.0,35.30752,0.28858575,0.5236142,0.8519555,0.0,0.0,0.0
11.0,1.5,0.01499886,5382.0,3708.0,3797.0005,3836.0,3876.0,3961.0005,4024.001,4438.0,4886.0005,1000.0,512.0,35.979263,0.28865108,0.5244194,0.8514601,0.0,0.0,0.0
11.0,1.5,0.01499769,4582.0005,3645.001,3704.0,3751.0005,3781.9995,3856.0005,3914.0005,4012.0,4104.999,1000.0,384.0,35.332096,0.28866616,0.52460515,0.85134566,0.0,0.0,0.0
11.0,1.5,0.01499347,4107.0,3615.9995,3696.0,3734.0,3775.0,3821.0,3893.0,3964.9995,3999.9995,1000.0,1024.0,35.71712,0.2886913,0.5249147,0.85115486,0.0,0.0,0.0
11.0,1.5,0.01499789,4180.0005,3697.0,3773.0,3804.001,3822.9995,3901.9995,3976.0005,4017.0,4071.0,1000.0,640.0,34.582527,0.28870136,0.5250385,0.8510785,0.0,0.0,0.0
11.0,1.5,0.01499313,4163.0005,3703.0005,3773.0,3805.0,3831.0,3901.001,3980.0005,4024.0,4090.9995,1000.0,896.0,35.155968,0.2887114,0.5251623,0.8510021,0.0,0.0,0.0
11.0,1.5,0.01485984,4190.0005,3694.001,3772.0,3806.0,3824.0,3914.0,3981.0005,4017.0,4093.0,1000.0,128.0,34.36544,0.28871644,0.52522415,0.85096395,0.0,0.0,0.0
21.0,1.5,0.01499862,8798.0,7030.0,7209.0,7375.0,7476.0,7760.9995,8002.0,8329.0,8563.0,1000.0,256.0,35.09453,0.29033992,0.5450659,0.8383932,0.0,0.0,0.0
21.0,1.5,0.01499892,8193.0,6966.9995,7113.0,7219.0,7294.0,7515.9995,7719.0,7895.9995,8006.0005,1000.0,1024.0,35.15187,0.29041532,0.5459801,0.8377981,0.0,0.0,0.0
21.0,1.5,0.01499734,8480.0,7085.9995,7234.0,7359.9995,7423.0,7691.0,7865.0,8074.9995,8302.0,1000.0,384.0,35.651585,0.29042035,0.546041,0.8377584,0.0,0.0,0.0
21.0,1.5,0.01500038,9088.0,7131.0,7311.0,7440.0,7512.0,7772.0,7989.0,8369.0,8543.0,1000.0,512.0,35.00032,0.2904254,0.546102,0.8377187,0.0,0.0,0.0
21.0,1.5,0.01500084,8276.0,7019.0,7199.9995,7335.0,7405.9995,7622.0,7798.0,7983.0,8066.0,1000.0,640.0,34.033665,0.29044548,0.5463456,0.8375598,0.0,0.0,0.0
21.0,1.5,0.01499915,8480.0,7131.0,7301.0,7413.0,7479.0,7697.0,7877.0,8072.0,8238.0,1000.0,768.0,35.180546,0.29045552,0.5464674,0.83748037,0.0,0.0,0.0
